starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 09 07:20:56 2011	1318141256	0	5	5	4
Sun Oct 09 07:20:45 2011	1318141245	0	5	5	4
Sun Oct 09 07:20:56 2011	1318141256	0	5	5	5
Sun Oct 09 07:20:50 2011	1318141250	0	5	5	5
Sun Oct 09 07:20:44 2011	1318141244	0	5	5	5
Sun Oct 09 07:20:50 2011	1318141250	0	5	5	5
Sun Oct 09 07:20:48 2011	1318141248	0	5	5	5
Sun Oct 09 07:20:47 2011	1318141247	0	5	5	5
Sun Oct 09 07:20:52 2011	1318141252	0	5	6	5
Sun Oct 09 07:20:55 2011	1318141255	0	5	6	5
Sun Oct 09 07:20:47 2011	1318141247	0	5	6	5
Sun Oct 09 07:20:52 2011	1318141252	0	6	6	5
Sun Oct 09 07:20:45 2011	1318141245	0	6	6	5
Sun Oct 09 07:20:56 2011	1318141256	0	6	6	5
Sun Oct 09 07:20:48 2011	1318141248	0	6	6	5
Sun Oct 09 07:20:44 2011	1318141244	0	6	6	5
Sun Oct 09 07:20:54 2011	1318141254	0	6	6	5
Sun Oct 09 07:20:55 2011	1318141255	0	6	6	5
Sun Oct 09 07:20:56 2011	1318141256	0	6	6	5
Sun Oct 09 07:20:58 2011	1318141258	0	6	6	5
Sun Oct 09 07:20:58 2011	1318141258	0	6	6	5
Sun Oct 09 07:20:53 2011	1318141253	0	6	6	5
Sun Oct 09 07:20:45 2011	1318141245	0	6	6	6
Sun Oct 09 07:20:56 2011	1318141256	0	6	6	6
Sun Oct 09 07:20:58 2011	1318141258	0	6	6	6
Sun Oct 09 07:20:58 2011	1318141258	0	6	6	6
Sun Oct 09 07:20:45 2011	1318141245	0	6	6	6
Sun Oct 09 07:20:44 2011	1318141244	0	6	6	6
Sun Oct 09 07:20:48 2011	1318141248	0	6	6	6
Sun Oct 09 07:20:52 2011	1318141252	0	6	6	6
Sun Oct 09 07:20:50 2011	1318141250	0	6	6	6
Sun Oct 09 07:20:57 2011	1318141257	0	6	6	6
Sun Oct 09 07:20:50 2011	1318141250	0	6	6	6
Sun Oct 09 07:20:56 2011	1318141256	0	6	6	6
Sun Oct 09 07:20:46 2011	1318141246	0	6	6	6
Sun Oct 09 07:20:57 2011	1318141257	0	6	6	6
Sun Oct 09 07:20:45 2011	1318141245	0	6	6	6
Sun Oct 09 07:20:51 2011	1318141251	0	6	6	6
Sun Oct 09 07:20:50 2011	1318141250	0	6	6	6
Sun Oct 09 07:20:50 2011	1318141250	0	6	6	6
Sun Oct 09 07:20:52 2011	1318141252	0	6	6	6
Sun Oct 09 07:20:56 2011	1318141256	0	6	6	6
Sun Oct 09 07:20:45 2011	1318141245	0	6	6	6
Sun Oct 09 07:20:47 2011	1318141247	0	6	6	6
Sun Oct 09 07:20:53 2011	1318141253	0	6	6	6
Sun Oct 09 07:20:54 2011	1318141254	0	6	6	6
Sun Oct 09 07:20:50 2011	1318141250	0	6	6	6
Sun Oct 09 07:20:51 2011	1318141251	0	6	6	6
Sun Oct 09 07:20:45 2011	1318141245	0	6	6	6
Sun Oct 09 07:20:57 2011	1318141257	0	6	6	6
Sun Oct 09 07:20:49 2011	1318141249	0	6	6	6
Sun Oct 09 07:20:45 2011	1318141245	0	6	6	6
Sun Oct 09 07:20:54 2011	1318141254	0	6	6	6
Sun Oct 09 07:20:47 2011	1318141247	0	6	6	6
Sun Oct 09 07:20:47 2011	1318141247	0	6	6	6
Sun Oct 09 07:20:52 2011	1318141252	0	6	6	6
Sun Oct 09 07:20:53 2011	1318141253	0	6	6	6
Sun Oct 09 07:20:43 2011	1318141243	0	6	6	6
Sun Oct 09 07:20:54 2011	1318141254	0	6	6	6
Sun Oct 09 07:20:54 2011	1318141254	0	6	7	6
Sun Oct 09 07:20:55 2011	1318141255	0	7	7	6
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	6
Sun Oct 09 07:20:44 2011	1318141244	0	6	7	6
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	6
Sun Oct 09 07:20:46 2011	1318141246	0	7	7	6
Sun Oct 09 07:20:48 2011	1318141248	0	7	7	6
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	6
Sun Oct 09 07:20:55 2011	1318141255	0	7	7	6
Sun Oct 09 07:20:49 2011	1318141249	0	7	7	6
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	6
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	6
Sun Oct 09 07:20:43 2011	1318141243	0	7	7	6
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	6
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	6
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	6
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	6
Sun Oct 09 07:20:48 2011	1318141248	0	7	7	6
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	6
Sun Oct 09 07:20:43 2011	1318141243	0	7	7	6
Sun Oct 09 07:20:49 2011	1318141249	0	7	7	6
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	6
Sun Oct 09 07:20:53 2011	1318141253	0	7	7	6
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	6
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	6
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	6
Sun Oct 09 07:20:54 2011	1318141254	0	7	7	6
Sun Oct 09 07:20:46 2011	1318141246	0	7	7	6
Sun Oct 09 07:20:46 2011	1318141246	0	7	7	6
Sun Oct 09 07:20:53 2011	1318141253	0	7	7	6
Sun Oct 09 07:20:53 2011	1318141253	0	7	7	6
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	6
Sun Oct 09 07:20:54 2011	1318141254	0	7	7	6
Sun Oct 09 07:20:56 2011	1318141256	0	7	7	6
Sun Oct 09 07:20:48 2011	1318141248	0	7	7	6
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	6
Sun Oct 09 07:20:48 2011	1318141248	0	7	7	6
Sun Oct 09 07:20:57 2011	1318141257	0	7	7	6
Sun Oct 09 07:20:58 2011	1318141258	0	7	7	6
Sun Oct 09 07:20:58 2011	1318141258	0	7	7	6
Sun Oct 09 07:20:56 2011	1318141256	0	7	7	6
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	6
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	6
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	6
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	6
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	6
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	6
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	6
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	6
Sun Oct 09 07:20:55 2011	1318141255	0	7	7	7
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	7
Sun Oct 09 07:20:49 2011	1318141249	0	7	7	7
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	7
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	6
Sun Oct 09 07:20:54 2011	1318141254	0	7	7	7
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	6
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	7
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	7
Sun Oct 09 07:20:57 2011	1318141257	0	7	7	7
Sun Oct 09 07:20:57 2011	1318141257	0	7	7	7
Sun Oct 09 07:20:58 2011	1318141258	0	7	7	7
Sun Oct 09 07:20:56 2011	1318141256	0	7	7	7
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	7
Sun Oct 09 07:20:55 2011	1318141255	0	7	7	7
Sun Oct 09 07:20:53 2011	1318141253	0	7	7	6
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	7
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:43 2011	1318141243	0	7	7	7
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	7
Sun Oct 09 07:20:44 2011	1318141244	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:46 2011	1318141246	0	7	7	7
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	7
Sun Oct 09 07:20:56 2011	1318141256	0	7	7	7
Sun Oct 09 07:20:52 2011	1318141252	0	7	7	7
Sun Oct 09 07:20:57 2011	1318141257	0	7	7	7
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	7
Sun Oct 09 07:20:58 2011	1318141258	0	7	7	7
Sun Oct 09 07:20:55 2011	1318141255	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:58 2011	1318141258	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:55 2011	1318141255	0	7	7	7
Sun Oct 09 07:20:54 2011	1318141254	0	7	7	7
Sun Oct 09 07:20:46 2011	1318141246	0	7	7	7
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	7
Sun Oct 09 07:20:49 2011	1318141249	0	7	7	7
Sun Oct 09 07:20:53 2011	1318141253	0	7	7	7
Sun Oct 09 07:20:46 2011	1318141246	0	7	7	7
Sun Oct 09 07:20:46 2011	1318141246	0	7	7	7
Sun Oct 09 07:20:55 2011	1318141255	0	7	7	7
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	7
Sun Oct 09 07:20:45 2011	1318141245	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	7	7
Sun Oct 09 07:20:53 2011	1318141253	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:48 2011	1318141248	0	7	7	7
Sun Oct 09 07:20:54 2011	1318141254	0	7	7	7
Sun Oct 09 07:20:51 2011	1318141251	0	7	7	7
Sun Oct 09 07:20:54 2011	1318141254	0	7	7	7
Sun Oct 09 07:20:47 2011	1318141247	0	7	7	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	8	7
Sun Oct 09 07:20:58 2011	1318141258	0	7	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	7	8	7
Sun Oct 09 07:20:49 2011	1318141249	0	7	8	7
Sun Oct 09 07:20:52 2011	1318141252	0	7	8	7
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	7
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	7
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	7
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	7
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	7
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	7
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	7
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	7
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	7
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	7
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	7
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	7
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	7
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	7
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	7
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	7
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	7
Sun Oct 09 07:20:46 2011	1318141246	0	8	8	7
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	7
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	7
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	7
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	7
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	7
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	7
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	7
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	7
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	7
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	7
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	7
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	7
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	7
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	7
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	7
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	7
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	7
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	7
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	7
Sun Oct 09 07:20:46 2011	1318141246	0	8	8	7
Sun Oct 09 07:20:46 2011	1318141246	0	8	8	7
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	7
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	7
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	8
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:54 2011	1318141254	0	8	8	8
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	8
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	8
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:46 2011	1318141246	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:54 2011	1318141254	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	8
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	8
Sun Oct 09 07:20:54 2011	1318141254	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:46 2011	1318141246	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	8
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	8
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	8
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	8
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	8
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	8
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	8
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	8
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:53 2011	1318141253	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	8
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:47 2011	1318141247	0	8	8	8
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:54 2011	1318141254	0	8	8	8
Sun Oct 09 07:20:58 2011	1318141258	0	8	8	8
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	8
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	8
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	8
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	8
Sun Oct 09 07:20:55 2011	1318141255	0	8	8	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:51 2011	1318141251	0	8	8	7
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:43 2011	1318141243	0	8	8	8
Sun Oct 09 07:20:44 2011	1318141244	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:48 2011	1318141248	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:50 2011	1318141250	0	8	8	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	8	8
Sun Oct 09 07:20:56 2011	1318141256	0	8	8	8
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:49 2011	1318141249	0	8	8	8
Sun Oct 09 07:20:57 2011	1318141257	0	8	8	8
Sun Oct 09 07:20:47 2011	1318141247	0	8	9	8
Sun Oct 09 07:20:52 2011	1318141252	0	8	9	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	8	9	8
Sun Oct 09 07:20:54 2011	1318141254	0	8	9	8
Sun Oct 09 07:20:51 2011	1318141251	0	8	9	8
Sun Oct 09 07:20:53 2011	1318141253	0	8	9	8
Sun Oct 09 07:20:46 2011	1318141246	0	8	9	8
Sun Oct 09 07:20:50 2011	1318141250	0	8	9	8
Sun Oct 09 07:20:45 2011	1318141245	0	8	9	8
Sun Oct 09 07:20:49 2011	1318141249	0	9	9	8
Sun Oct 09 07:20:50 2011	1318141250	0	9	9	8
Sun Oct 09 07:20:46 2011	1318141246	0	8	9	8
Sun Oct 09 07:20:56 2011	1318141256	0	9	9	8
Sun Oct 09 07:20:55 2011	1318141255	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:45 2011	1318141245	0	9	9	8
Sun Oct 09 07:20:50 2011	1318141250	0	9	9	8
Sun Oct 09 07:20:50 2011	1318141250	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:55 2011	1318141255	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:50 2011	1318141250	0	9	9	8
Sun Oct 09 07:20:55 2011	1318141255	0	9	9	8
Sun Oct 09 07:20:50 2011	1318141250	0	9	9	8
Sun Oct 09 07:20:58 2011	1318141258	0	9	9	8
Sun Oct 09 07:20:52 2011	1318141252	0	9	9	8
Sun Oct 09 07:20:55 2011	1318141255	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:52 2011	1318141252	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:51 2011	1318141251	0	9	9	8
Sun Oct 09 07:20:45 2011	1318141245	0	9	9	8
Sun Oct 09 07:20:57 2011	1318141257	0	9	9	8
Sun Oct 09 07:20:45 2011	1318141245	0	9	9	8
Sun Oct 09 07:20:49 2011	1318141249	0	9	9	8
Sun Oct 09 07:20:45 2011	1318141245	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:43 2011	1318141243	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:43 2011	1318141243	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:52 2011	1318141252	0	9	9	8
Sun Oct 09 07:20:58 2011	1318141258	0	9	9	8
Sun Oct 09 07:20:55 2011	1318141255	0	9	9	8
Sun Oct 09 07:20:51 2011	1318141251	0	9	9	8
Sun Oct 09 07:20:57 2011	1318141257	0	9	9	8
Sun Oct 09 07:20:49 2011	1318141249	0	9	9	8
Sun Oct 09 07:20:43 2011	1318141243	0	9	9	8
Sun Oct 09 07:20:58 2011	1318141258	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:46 2011	1318141246	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:58 2011	1318141258	0	9	9	8
Sun Oct 09 07:20:52 2011	1318141252	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:49 2011	1318141249	0	9	9	8
Sun Oct 09 07:20:49 2011	1318141249	0	9	9	8
Sun Oct 09 07:20:55 2011	1318141255	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:45 2011	1318141245	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:58 2011	1318141258	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:54 2011	1318141254	0	9	9	8
Sun Oct 09 07:20:54 2011	1318141254	0	9	9	8
Sun Oct 09 07:20:52 2011	1318141252	0	9	9	8
Sun Oct 09 07:20:53 2011	1318141253	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:49 2011	1318141249	0	9	9	8
Sun Oct 09 07:20:47 2011	1318141247	0	9	9	8
Sun Oct 09 07:20:43 2011	1318141243	0	9	9	8
Sun Oct 09 07:20:43 2011	1318141243	0	9	9	8
Sun Oct 09 07:20:49 2011	1318141249	0	9	9	8
Sun Oct 09 07:20:54 2011	1318141254	0	9	9	8
Sun Oct 09 07:20:55 2011	1318141255	0	9	9	8
Sun Oct 09 07:20:54 2011	1318141254	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:44 2011	1318141244	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:56 2011	1318141256	0	9	9	8
Sun Oct 09 07:20:48 2011	1318141248	0	9	9	8
Sun Oct 09 07:20:58 2011	1318141258	0	9	9	8
